user_ID,trial_ID,task_ID,gx,gy,gz,label
SA01,R02,D05,-4.57763671875,4.21142578125,0.18310546875,stairs_walking
SA01,R02,D05,-4.69970703125,4.0283203125,0.18310546875,stairs_walking
SA01,R02,D05,-4.69970703125,3.96728515625,0.244140625,stairs_walking
SA01,R02,D05,-4.69970703125,3.7841796875,0.244140625,stairs_walking
SA01,R02,D05,-4.638671875,3.72314453125,0.244140625,stairs_walking
SA01,R02,D05,-4.57763671875,3.47900390625,0.30517578125,stairs_walking
SA01,R02,D05,-4.5166015625,3.2958984375,0.3662109375,stairs_walking
SA01,R02,D05,-4.39453125,3.11279296875,0.3662109375,stairs_walking
SA01,R02,D05,-4.21142578125,3.0517578125,0.30517578125,stairs_walking
SA01,R02,D05,-4.08935546875,2.9296875,0.244140625,stairs_walking
SA01,R02,D05,-3.96728515625,2.74658203125,0.30517578125,stairs_walking
SA01,R02,D05,-4.0283203125,2.5634765625,0.3662109375,stairs_walking
SA01,R02,D05,-4.08935546875,2.38037109375,0.3662109375,stairs_walking
SA01,R02,D05,-4.150390625,2.25830078125,0.3662109375,stairs_walking
SA01,R02,D05,-4.21142578125,2.13623046875,0.3662109375,stairs_walking
SA01,R02,D05,-4.150390625,1.89208984375,0.42724609375,stairs_walking
SA01,R02,D05,-4.21142578125,1.708984375,0.42724609375,stairs_walking
SA01,R02,D05,-4.0283203125,1.52587890625,0.3662109375,stairs_walking
SA01,R02,D05,-3.96728515625,1.28173828125,0.48828125,stairs_walking
SA01,R02,D05,-3.96728515625,1.0986328125,0.48828125,stairs_walking
SA01,R02,D05,-3.72314453125,0.91552734375,0.48828125,stairs_walking
SA01,R02,D05,-3.60107421875,0.732421875,0.42724609375,stairs_walking
SA01,R02,D05,-3.5400390625,0.48828125,0.3662109375,stairs_walking
SA01,R02,D05,-3.60107421875,0.30517578125,0.30517578125,stairs_walking
SA01,R02,D05,-3.60107421875,0.0,0.3662109375,stairs_walking
SA01,R02,D05,-3.60107421875,-0.244140625,0.3662109375,stairs_walking
SA01,R02,D05,-3.60107421875,-0.42724609375,0.42724609375,stairs_walking
SA01,R02,D05,-3.60107421875,-0.48828125,0.30517578125,stairs_walking
SA01,R02,D05,-3.47900390625,-0.6103515625,0.244140625,stairs_walking
SA01,R02,D05,-3.5400390625,-0.79345703125,0.244140625,stairs_walking
SA01,R02,D05,-3.5400390625,-0.79345703125,0.3662109375,stairs_walking
SA01,R02,D05,-3.72314453125,-0.91552734375,0.3662109375,stairs_walking
SA01,R02,D05,-3.84521484375,-1.03759765625,0.3662109375,stairs_walking
SA01,R02,D05,-3.84521484375,-1.03759765625,0.30517578125,stairs_walking
SA01,R02,D05,-3.96728515625,-0.9765625,0.30517578125,stairs_walking
SA01,R02,D05,-4.08935546875,-1.0986328125,0.30517578125,stairs_walking
SA01,R02,D05,-4.150390625,-1.03759765625,0.244140625,stairs_walking
SA01,R02,D05,-4.2724609375,-0.9765625,0.18310546875,stairs_walking
SA01,R02,D05,-4.150390625,-0.9765625,0.18310546875,stairs_walking
SA01,R02,D05,-4.150390625,-0.91552734375,0.18310546875,stairs_walking
SA01,R03,D05,-4.5166015625,-0.3662109375,-0.30517578125,stairs_walking
SA01,R03,D05,-4.57763671875,-0.244140625,-0.3662109375,stairs_walking
SA01,R03,D05,-4.638671875,-0.18310546875,-0.42724609375,stairs_walking
SA01,R03,D05,-4.69970703125,-0.18310546875,-0.48828125,stairs_walking
SA01,R03,D05,-4.638671875,-0.06103515625,-0.48828125,stairs_walking
SA01,R03,D05,-4.638671875,0.0,-0.48828125,stairs_walking
SA01,R03,D05,-4.5166015625,0.18310546875,-0.48828125,stairs_walking
SA01,R03,D05,-4.45556640625,0.30517578125,-0.54931640625,stairs_walking
SA01,R03,D05,-4.150390625,0.3662109375,-0.6103515625,stairs_walking
SA01,R03,D05,-4.08935546875,0.42724609375,-0.6103515625,stairs_walking
SA01,R03,D05,-4.0283203125,0.6103515625,-0.6103515625,stairs_walking
SA01,R03,D05,-4.0283203125,0.732421875,-0.6103515625,stairs_walking
SA01,R03,D05,-3.84521484375,0.732421875,-0.6103515625,stairs_walking
SA01,R03,D05,-3.90625,0.732421875,-0.6103515625,stairs_walking
SA01,R03,D05,-3.90625,0.732421875,-0.67138671875,stairs_walking
SA01,R03,D05,-3.72314453125,0.79345703125,-0.6103515625,stairs_walking
SA01,R03,D05,-3.7841796875,0.79345703125,-0.67138671875,stairs_walking
SA01,R03,D05,-3.662109375,0.8544921875,-0.67138671875,stairs_walking
SA01,R03,D05,-3.60107421875,0.8544921875,-0.67138671875,stairs_walking
SA01,R03,D05,-3.5400390625,1.03759765625,-0.67138671875,stairs_walking
SA01,R03,D05,-3.5400390625,1.03759765625,-0.67138671875,stairs_walking
SA01,R03,D05,-3.5400390625,1.03759765625,-0.732421875,stairs_walking
SA01,R03,D05,-3.662109375,1.0986328125,-0.67138671875,stairs_walking
SA01,R03,D05,-3.47900390625,1.0986328125,-0.732421875,stairs_walking
SA01,R03,D05,-3.41796875,1.03759765625,-0.67138671875,stairs_walking
SA01,R03,D05,-3.35693359375,0.9765625,-0.67138671875,stairs_walking
SA01,R03,D05,-3.47900390625,0.9765625,-0.67138671875,stairs_walking
SA01,R03,D05,-3.47900390625,0.79345703125,-0.67138671875,stairs_walking
SA01,R03,D05,-3.41796875,0.79345703125,-0.67138671875,stairs_walking
SA01,R03,D05,-3.35693359375,0.79345703125,-0.67138671875,stairs_walking
SA01,R03,D05,-3.23486328125,0.732421875,-0.6103515625,stairs_walking
SA01,R03,D05,-3.0517578125,0.79345703125,-0.54931640625,stairs_walking
SA01,R03,D05,-3.0517578125,0.8544921875,-0.48828125,stairs_walking
SA01,R03,D05,-3.0517578125,0.91552734375,-0.48828125,stairs_walking
SA01,R03,D05,-2.9296875,0.91552734375,-0.42724609375,stairs_walking
SA01,R03,D05,-2.9296875,0.9765625,-0.42724609375,stairs_walking
SA01,R03,D05,-2.86865234375,1.03759765625,-0.42724609375,stairs_walking
SA01,R03,D05,-2.86865234375,1.03759765625,-0.3662109375,stairs_walking
SA01,R03,D05,-2.99072265625,1.03759765625,-0.54931640625,stairs_walking
SA01,R03,D05,-3.173828125,1.0986328125,-0.48828125,stairs_walking
SA01,R04,D05,-1.77001953125,-2.44140625,0.18310546875,stairs_walking
SA01,R04,D05,-1.5869140625,-2.50244140625,0.06103515625,stairs_walking
SA01,R04,D05,-1.5869140625,-2.50244140625,0.1220703125,stairs_walking
SA01,R04,D05,-1.708984375,-2.44140625,0.06103515625,stairs_walking
SA01,R04,D05,-1.953125,-2.44140625,0.06103515625,stairs_walking
SA01,R04,D05,-2.01416015625,-2.5634765625,0.18310546875,stairs_walking
SA01,R04,D05,-2.01416015625,-2.62451171875,0.0,stairs_walking
SA01,R04,D05,-2.01416015625,-2.685546875,0.06103515625,stairs_walking
SA01,R04,D05,-2.0751953125,-2.74658203125,0.06103515625,stairs_walking
SA01,R04,D05,-1.953125,-2.8076171875,0.18310546875,stairs_walking
SA01,R04,D05,-1.953125,-2.8076171875,0.06103515625,stairs_walking
SA01,R04,D05,-2.01416015625,-2.8076171875,0.0,stairs_walking
SA01,R04,D05,-2.0751953125,-2.86865234375,0.0,stairs_walking
SA01,R04,D05,-1.953125,-2.86865234375,0.06103515625,stairs_walking
SA01,R04,D05,-2.01416015625,-2.86865234375,-0.06103515625,stairs_walking
SA01,R04,D05,-2.0751953125,-2.8076171875,-0.1220703125,stairs_walking
SA01,R04,D05,-2.01416015625,-2.74658203125,-0.06103515625,stairs_walking
SA01,R04,D05,-1.89208984375,-2.62451171875,-0.06103515625,stairs_walking
SA01,R04,D05,-1.8310546875,-2.50244140625,0.0,stairs_walking
SA01,R04,D05,-1.77001953125,-2.62451171875,0.0,stairs_walking
SA01,R04,D05,-1.8310546875,-2.74658203125,0.06103515625,stairs_walking
SA01,R04,D05,-2.0751953125,-2.8076171875,0.0,stairs_walking
SA01,R04,D05,-2.3193359375,-2.9296875,-0.06103515625,stairs_walking
SA01,R04,D05,-2.50244140625,-3.0517578125,0.06103515625,stairs_walking
SA01,R04,D05,-2.62451171875,-3.0517578125,0.06103515625,stairs_walking
SA01,R04,D05,-2.5634765625,-3.23486328125,0.1220703125,stairs_walking
SA01,R04,D05,-2.5634765625,-3.2958984375,0.06103515625,stairs_walking
SA01,R04,D05,-2.50244140625,-3.2958984375,0.06103515625,stairs_walking
SA01,R04,D05,-2.50244140625,-3.23486328125,0.06103515625,stairs_walking
SA01,R04,D05,-2.62451171875,-3.173828125,0.0,stairs_walking
SA01,R04,D05,-2.86865234375,-2.9296875,0.06103515625,stairs_walking
SA01,R04,D05,-3.11279296875,-2.685546875,0.06103515625,stairs_walking
SA01,R04,D05,-3.35693359375,-2.74658203125,0.1220703125,stairs_walking
SA01,R04,D05,-3.41796875,-2.685546875,-0.06103515625,stairs_walking
SA01,R04,D05,-3.47900390625,-2.5634765625,0.0,stairs_walking
SA01,R04,D05,-3.47900390625,-2.5634765625,0.0,stairs_walking
SA01,R04,D05,-3.47900390625,-2.5634765625,0.0,stairs_walking
SA01,R04,D05,-3.2958984375,-2.44140625,0.0,stairs_walking
SA01,R04,D05,-3.173828125,-2.3193359375,-0.06103515625,stairs_walking
SA01,R04,D05,-3.0517578125,-2.25830078125,0.0,stairs_walking
SA01,R05,D05,0.42724609375,2.74658203125,0.67138671875,stairs_walking
SA01,R05,D05,-0.6103515625,3.47900390625,0.30517578125,stairs_walking
SA01,R05,D05,-1.46484375,4.33349609375,-0.18310546875,stairs_walking
SA01,R05,D05,-2.25830078125,5.37109375,-0.42724609375,stairs_walking
SA01,R05,D05,-3.0517578125,6.2255859375,-0.79345703125,stairs_walking
SA01,R05,D05,-3.7841796875,7.26318359375,-1.220703125,stairs_walking
SA01,R05,D05,-4.150390625,8.1787109375,-1.5869140625,stairs_walking
SA01,R05,D05,-4.5166015625,9.1552734375,-1.953125,stairs_walking
SA01,R05,D05,-4.82177734375,10.07080078125,-2.25830078125,stairs_walking
SA01,R05,D05,-5.06591796875,10.986328125,-2.685546875,stairs_walking
SA01,R05,D05,-5.31005859375,11.90185546875,-2.86865234375,stairs_walking
SA01,R05,D05,-5.55419921875,12.87841796875,-3.0517578125,stairs_walking
SA01,R05,D05,-6.04248046875,14.0380859375,-3.23486328125,stairs_walking
SA01,R05,D05,-6.591796875,15.44189453125,-3.35693359375,stairs_walking
SA01,R05,D05,-7.38525390625,17.02880859375,-3.47900390625,stairs_walking
SA01,R05,D05,-8.056640625,18.6767578125,-3.60107421875,stairs_walking
SA01,R05,D05,-8.7890625,20.263671875,-3.72314453125,stairs_walking
SA01,R05,D05,-9.58251953125,21.8505859375,-3.7841796875,stairs_walking
SA01,R05,D05,-10.31494140625,23.25439453125,-3.84521484375,stairs_walking
SA01,R05,D05,-10.92529296875,24.5361328125,-3.7841796875,stairs_walking
SA01,R05,D05,-11.29150390625,25.69580078125,-3.60107421875,stairs_walking
SA01,R05,D05,-11.29150390625,26.55029296875,-3.41796875,stairs_walking
SA01,R05,D05,-10.7421875,27.099609375,-3.0517578125,stairs_walking
SA01,R05,D05,-9.58251953125,27.52685546875,-2.74658203125,stairs_walking
SA01,R05,D05,-8.11767578125,27.77099609375,-2.3193359375,stairs_walking
SA01,R05,D05,-6.9580078125,27.77099609375,-1.89208984375,stairs_walking
SA01,R05,D05,-5.31005859375,27.52685546875,-1.46484375,stairs_walking
SA01,R05,D05,-3.84521484375,27.16064453125,-0.91552734375,stairs_walking
SA01,R05,D05,-2.50244140625,26.7333984375,-0.6103515625,stairs_walking
SA01,R05,D05,-0.91552734375,26.18408203125,-0.48828125,stairs_walking
SA01,R05,D05,0.79345703125,25.5126953125,-0.3662109375,stairs_walking
SA01,R05,D05,1.89208984375,25.146484375,-0.30517578125,stairs_walking
SA01,R05,D05,2.50244140625,24.47509765625,-0.48828125,stairs_walking
SA01,R05,D05,2.9296875,23.8037109375,-0.732421875,stairs_walking
SA01,R05,D05,3.2958984375,23.01025390625,-0.9765625,stairs_walking
SA01,R05,D05,3.60107421875,22.216796875,-1.40380859375,stairs_walking
SA01,R05,D05,3.90625,21.30126953125,-1.8310546875,stairs_walking
SA01,R05,D05,4.21142578125,20.3857421875,-2.38037109375,stairs_walking
SA01,R05,D05,4.57763671875,19.4091796875,-2.99072265625,stairs_walking
SA01,R05,D05,4.8828125,18.37158203125,-3.72314453125,stairs_walking
SA01,R01,D07,-0.06103515625,-0.18310546875,1.0986328125,standing
SA01,R01,D07,-2.0751953125,-0.54931640625,0.8544921875,standing
SA01,R01,D07,-3.2958984375,-0.67138671875,0.732421875,standing
SA01,R01,D07,-3.84521484375,-0.732421875,0.67138671875,standing
SA01,R01,D07,-3.84521484375,-0.732421875,0.732421875,standing
SA01,R01,D07,-3.5400390625,-0.30517578125,0.6103515625,standing
SA01,R01,D07,-3.35693359375,-0.18310546875,0.732421875,standing
SA01,R01,D07,-2.99072265625,-0.06103515625,0.6103515625,standing
SA01,R01,D07,-2.74658203125,0.1220703125,0.6103515625,standing
SA01,R01,D07,-2.62451171875,0.244140625,0.54931640625,standing
SA01,R01,D07,-2.8076171875,0.42724609375,0.48828125,standing
SA01,R01,D07,-3.2958984375,0.79345703125,0.48828125,standing
SA01,R01,D07,-3.60107421875,1.03759765625,0.54931640625,standing
SA01,R01,D07,-3.41796875,0.9765625,0.67138671875,standing
SA01,R01,D07,-3.2958984375,0.91552734375,0.54931640625,standing
SA01,R01,D07,-3.11279296875,0.91552734375,0.6103515625,standing
SA01,R01,D07,-3.0517578125,0.9765625,0.48828125,standing
SA01,R01,D07,-2.9296875,1.15966796875,0.48828125,standing
SA01,R01,D07,-2.5634765625,1.46484375,0.30517578125,standing
SA01,R01,D07,-2.25830078125,1.28173828125,0.244140625,standing
SA01,R01,D07,-2.01416015625,0.91552734375,0.18310546875,standing
SA01,R01,D07,-1.953125,0.9765625,0.1220703125,standing
SA01,R01,D07,-2.0751953125,1.3427734375,-0.1220703125,standing
SA01,R01,D07,-2.0751953125,1.5869140625,-0.244140625,standing
SA01,R01,D07,-1.89208984375,1.708984375,-0.244140625,standing
SA01,R01,D07,-1.708984375,1.708984375,-0.3662109375,standing
SA01,R01,D07,-1.5869140625,1.5869140625,-0.3662109375,standing
SA01,R01,D07,-1.40380859375,1.3427734375,-0.3662109375,standing
SA01,R01,D07,-1.28173828125,1.28173828125,-0.48828125,standing
SA01,R01,D07,-1.40380859375,1.28173828125,-0.48828125,standing
SA01,R01,D07,-1.3427734375,1.46484375,-0.42724609375,standing
SA01,R01,D07,-1.28173828125,1.46484375,-0.48828125,standing
SA01,R01,D07,-1.28173828125,1.46484375,-0.54931640625,standing
SA01,R01,D07,-1.52587890625,1.52587890625,-0.48828125,standing
SA01,R01,D07,-1.708984375,1.46484375,-0.42724609375,standing
SA01,R01,D07,-1.708984375,1.52587890625,-0.3662109375,standing
SA01,R01,D07,-1.64794921875,1.46484375,-0.48828125,standing
SA01,R01,D07,-1.5869140625,1.52587890625,-0.42724609375,standing
SA01,R01,D07,-1.77001953125,1.46484375,-0.48828125,standing
SA01,R01,D07,-1.77001953125,1.40380859375,-0.48828125,standing
SA01,R02,D07,-2.74658203125,1.3427734375,-0.3662109375,standing
SA01,R02,D07,-2.685546875,1.28173828125,-0.42724609375,standing
SA01,R02,D07,-2.62451171875,1.3427734375,-0.3662109375,standing
SA01,R02,D07,-2.685546875,1.3427734375,-0.3662109375,standing
SA01,R02,D07,-2.685546875,1.3427734375,-0.48828125,standing
SA01,R02,D07,-2.685546875,1.46484375,-0.48828125,standing
SA01,R02,D07,-2.8076171875,1.46484375,-0.48828125,standing
SA01,R02,D07,-2.74658203125,1.46484375,-0.48828125,standing
SA01,R02,D07,-2.86865234375,1.46484375,-0.42724609375,standing
SA01,R02,D07,-2.8076171875,1.46484375,-0.48828125,standing
SA01,R02,D07,-2.8076171875,1.5869140625,-0.42724609375,standing
SA01,R02,D07,-2.74658203125,1.5869140625,-0.54931640625,standing
SA01,R02,D07,-2.62451171875,1.5869140625,-0.6103515625,standing
SA01,R02,D07,-2.685546875,1.5869140625,-0.6103515625,standing
SA01,R02,D07,-2.8076171875,1.46484375,-0.6103515625,standing
SA01,R02,D07,-2.74658203125,1.46484375,-0.54931640625,standing
SA01,R02,D07,-2.74658203125,1.708984375,-0.48828125,standing
SA01,R02,D07,-2.8076171875,1.64794921875,-0.54931640625,standing
SA01,R02,D07,-2.9296875,1.64794921875,-0.54931640625,standing
SA01,R02,D07,-2.86865234375,1.5869140625,-0.48828125,standing
SA01,R02,D07,-2.99072265625,1.708984375,-0.48828125,standing
SA01,R02,D07,-3.0517578125,1.64794921875,-0.48828125,standing
SA01,R02,D07,-2.99072265625,1.5869140625,-0.30517578125,standing
SA01,R02,D07,-3.11279296875,1.52587890625,-0.42724609375,standing
SA01,R02,D07,-3.173828125,1.52587890625,-0.42724609375,standing
SA01,R02,D07,-3.23486328125,1.5869140625,-0.48828125,standing
SA01,R02,D07,-3.35693359375,1.52587890625,-0.48828125,standing
SA01,R02,D07,-3.2958984375,1.5869140625,-0.42724609375,standing
SA01,R02,D07,-3.2958984375,1.5869140625,-0.54931640625,standing
SA01,R02,D07,-3.2958984375,1.5869140625,-0.48828125,standing
SA01,R02,D07,-3.35693359375,1.5869140625,-0.48828125,standing
SA01,R02,D07,-3.41796875,1.64794921875,-0.42724609375,standing
SA01,R02,D07,-3.2958984375,1.64794921875,-0.42724609375,standing
SA01,R02,D07,-3.2958984375,1.64794921875,-0.42724609375,standing
SA01,R02,D07,-3.11279296875,1.5869140625,-0.42724609375,standing
SA01,R02,D07,-3.173828125,1.5869140625,-0.48828125,standing
SA01,R02,D07,-3.173828125,1.64794921875,-0.42724609375,standing
SA01,R02,D07,-3.0517578125,1.5869140625,-0.3662109375,standing
SA01,R02,D07,-2.99072265625,1.5869140625,-0.42724609375,standing
SA01,R02,D07,-2.86865234375,1.52587890625,-0.42724609375,standing
SA01,R03,D07,-2.197265625,1.52587890625,-0.54931640625,standing
SA01,R03,D07,-2.25830078125,1.52587890625,-0.48828125,standing
SA01,R03,D07,-2.25830078125,1.52587890625,-0.42724609375,standing
SA01,R03,D07,-2.25830078125,1.52587890625,-0.54931640625,standing
SA01,R03,D07,-2.3193359375,1.46484375,-0.54931640625,standing
SA01,R03,D07,-2.38037109375,1.52587890625,-0.6103515625,standing
SA01,R03,D07,-2.5634765625,1.52587890625,-0.54931640625,standing
SA01,R03,D07,-2.50244140625,1.5869140625,-0.6103515625,standing
SA01,R03,D07,-2.50244140625,1.52587890625,-0.54931640625,standing
SA01,R03,D07,-2.5634765625,1.3427734375,-0.48828125,standing
SA01,R03,D07,-2.5634765625,1.3427734375,-0.48828125,standing
SA01,R03,D07,-2.685546875,1.40380859375,-0.48828125,standing
SA01,R03,D07,-2.5634765625,1.28173828125,-0.48828125,standing
SA01,R03,D07,-2.62451171875,1.15966796875,-0.54931640625,standing
SA01,R03,D07,-2.5634765625,1.03759765625,-0.42724609375,standing
